image_name,mae,rmse,imae,irmse
1418.png,27145.602,36064.43,31.687428,37.208355
1419.png,26439.322,35042.6,31.59382,36.826862
142.png,28564.615,37229.72,27.505163,32.01896
1420.png,27174.117,36090.72,31.433636,36.912064
1421.png,39914.805,46722.0,18.968216,24.634853
1422.png,37841.6,44615.242,21.387299,27.79988
1423.png,41466.44,47987.63,19.148699,26.000454
1424.png,34457.1,41781.156,24.118258,30.231564
1425.png,37210.707,44498.934,22.075415,28.560389
1426.png,35269.652,42210.71,22.54198,28.688307
1427.png,35608.496,42994.848,23.39208,29.936893
1428.png,31196.715,38840.785,26.992037,32.95832
1429.png,30687.363,38580.797,27.8878,34.102913
143.png,28099.025,36414.336,27.424765,31.92342
1430.png,35228.684,42830.938,24.140825,30.774061
1431.png,33211.973,40094.977,24.384134,30.311832
1432.png,26921.12,33637.016,27.61752,32.34503
1433.png,29145.553,36473.16,27.307198,32.635223
1434.png,29322.832,36679.9,26.844473,32.062813
1435.png,27739.361,35467.145,28.766605,33.897522
1436.png,31464.812,38696.562,25.06095,30.44023
1437.png,29094.73,36167.73,26.69819,31.956541
1438.png,26558.406,33076.145,26.988102,31.440304
1439.png,28139.857,34721.598,25.388868,29.996698
144.png,28835.148,36829.367,26.067926,30.535204
1440.png,29960.936,36078.375,23.538572,27.963938
1441.png,29009.97,35183.47,24.347248,28.633741
1442.png,27326.39,33494.715,25.551476,29.907518
1443.png,28614.9,34793.17,24.605282,29.072332
1444.png,27439.691,32989.617,24.269325,28.222002
1445.png,26968.941,32364.498,24.818842,28.814686
1446.png,26232.566,31195.994,24.502392,28.080284
1447.png,24136.092,29396.01,27.10364,30.672277
1448.png,23640.775,28761.857,27.36334,30.851847
1449.png,24221.078,29440.262,26.746387,30.183954
145.png,29533.531,37407.86,25.834826,30.479591
1450.png,24387.309,29405.61,26.130264,29.432676
1451.png,24628.86,29643.51,25.969017,29.293154
1452.png,23744.63,28705.016,26.944798,30.288252
1453.png,23750.293,28103.14,26.071873,29.068674
1454.png,22928.863,27183.498,26.680008,29.676981
1455.png,22722.168,27169.031,27.175613,30.19223
1456.png,23392.107,28571.445,26.849619,29.88355
1457.png,24175.818,29209.043,25.975332,29.313963
1458.png,24028.91,29634.885,26.433582,29.562563
1459.png,24375.805,29681.629,25.81518,28.962212
146.png,28853.123,36598.66,25.775782,30.270487
1460.png,24535.756,30198.342,25.907536,28.971523
1461.png,24129.691,29589.078,26.08678,29.350485
1462.png,23675.473,29191.79,26.564259,29.763391
1463.png,24613.424,30599.023,26.342674,29.896036
1464.png,24070.568,29746.172,26.8261,30.419104
1465.png,24800.23,30053.453,26.142263,29.816984
1466.png,25271.21,30108.79,25.158379,28.897722
1467.png,25014.871,29954.621,25.099512,28.635426
1468.png,24951.377,29795.074,25.40963,28.960865
1469.png,24025.867,28868.365,26.212421,29.712688
147.png,28188.338,35432.55,25.487885,29.964207
1470.png,24665.738,29644.773,26.328815,30.123873
1471.png,24735.363,29655.117,25.994183,29.497581
1472.png,23231.357,28209.127,27.301674,30.912022
1473.png,24525.701,29307.686,26.081854,29.664423
1474.png,23476.31,27775.965,26.67569,30.17353
1475.png,24390.67,28241.258,25.44462,28.679056
1476.png,22098.758,25612.512,27.679789,30.645098
1477.png,19931.281,23063.857,30.229427,33.06316
1478.png,19580.432,22561.355,30.702232,33.55485
1479.png,20563.896,23651.24,28.973793,31.55165
148.png,28049.74,35085.16,25.729141,30.241346
1480.png,19915.104,23033.322,30.28891,33.008804
1481.png,20010.842,23302.12,30.567553,33.337532
1482.png,19160.969,22647.686,32.02753,34.700092
1483.png,19128.354,22722.467,32.22174,34.96375
1484.png,19833.63,23994.457,31.653624,34.511356
1485.png,19525.879,23386.904,31.978321,34.881382
1486.png,19422.123,23085.31,31.784412,34.62761
1487.png,19369.229,23338.297,32.018436,34.701077
1488.png,19074.664,23682.027,33.24851,36.012215
1489.png,19630.395,24582.951,32.797844,35.59552
149.png,28266.033,35059.215,25.243925,29.816183
1490.png,20376.436,26269.635,32.747868,35.636463
1491.png,18630.541,23701.855,34.323925,37.04108
1492.png,23851.986,31923.932,32.604836,36.739502
1493.png,23656.861,32281.035,34.262257,38.493416
1494.png,22873.47,30764.363,33.76487,37.839546
1495.png,23278.252,30998.07,32.01695,36.107136
1496.png,25095.906,32305.133,29.672,33.503498
1497.png,25875.973,33369.87,29.767614,34.147583
1498.png,24620.441,32201.51,30.525953,34.778603
1499.png,25582.406,33300.14,31.100718,35.83815
150.png,29355.193,36331.742,24.286303,28.685602
1500.png,25832.523,33376.047,30.36159,35.169704
1501.png,27370.014,34282.152,28.20105,33.49331
1502.png,27260.912,33843.863,27.483402,32.448833
1503.png,27947.441,34070.75,26.390232,31.544521
1504.png,27807.22,33518.918,25.41342,29.998072
1505.png,25866.627,31649.98,26.588684,30.649368
1506.png,26069.62,31847.867,26.493227,30.57439
1507.png,25248.98,30845.902,26.699667,30.408537
1508.png,23604.666,29136.39,28.651014,32.565475
1509.png,24797.135,30460.285,27.401855,31.340805
151.png,28385.941,34880.41,24.825884,29.10338
1510.png,24761.654,30388.715,27.215828,31.088552
1511.png,24664.213,29921.666,26.627108,30.45154
1512.png,24880.227,30492.545,26.879082,30.778948
1513.png,24760.566,30352.197,26.987453,30.912615
1514.png,24486.857,29813.678,26.90265,30.704672
1515.png,23263.586,28025.342,27.529629,31.024904
1516.png,23608.305,28228.623,27.006859,30.335264
1517.png,24102.703,28709.578,26.593538,29.953075
1518.png,22742.797,26989.93,27.440086,30.717585
1519.png,22325.725,26484.879,27.473698,30.610617
152.png,26671.604,32750.072,26.065945,29.997381
1520.png,22242.518,26370.268,27.397968,30.460674
1521.png,21550.875,25464.025,28.111254,31.02816
1522.png,21238.084,24898.762,28.030828,30.848633
1523.png,21497.008,25319.514,28.214533,31.074114
1524.png,21865.258,26236.693,28.484945,31.748877
1525.png,22496.754,27286.379,28.326233,31.770636
1526.png,22831.139,27241.576,27.881407,31.24841
1527.png,21460.84,25122.246,28.627586,31.736723
1528.png,20926.44,24267.129,28.745914,31.671154
1529.png,18923.275,22048.598,30.287298,32.654297
153.png,27101.223,33460.207,26.089802,30.018757
1530.png,18946.373,22531.736,30.777197,33.284306
1531.png,19321.895,23012.451,30.185133,32.708298
1532.png,19670.492,24068.197,30.013992,32.491226
1533.png,21449.13,26932.52,29.395948,32.183422
1534.png,21641.691,27469.236,29.343056,32.157497
1535.png,23155.346,29581.775,28.770456,32.048985
1536.png,22792.176,29051.648,28.687555,31.818314
1537.png,24919.021,31672.295,27.405342,30.977137
1538.png,25260.738,32251.55,27.430056,31.240042
1539.png,27381.701,35080.496,27.254787,31.645794
154.png,27416.594,33375.117,25.41845,29.430902
1540.png,26823.438,34363.4,27.721338,32.08517
1541.png,26611.988,33931.16,27.457523,31.701187
1542.png,25916.344,33015.375,28.017555,32.315205
1543.png,26634.977,33732.355,26.78483,31.0179
1544.png,26130.727,32973.43,26.761995,30.904531
1545.png,26418.916,33245.895,26.713688,30.924759
1546.png,26541.404,33117.13,26.340654,30.666565
1547.png,26160.428,32766.152,26.556042,30.730198
1548.png,26913.832,33652.54,26.371546,30.535631
1549.png,26201.281,32649.639,26.479418,30.596867
155.png,27417.652,33361.61,25.165361,28.98877
1550.png,26112.219,32424.502,26.381353,30.51413
1551.png,26035.055,32330.076,26.880285,31.083258
1552.png,27071.104,33486.855,26.014791,30.423153
1553.png,27787.209,33654.867,24.96645,29.256254
1554.png,28328.81,34142.94,24.537645,28.767237
1555.png,26583.266,32010.441,25.050602,29.034292
1556.png,24549.205,29807.57,27.000187,30.96596
1557.png,23729.145,28772.885,27.275225,30.919767
1558.png,22804.096,27722.86,27.720625,31.050493
1559.png,21218.1,25786.242,28.826717,31.730621
156.png,25939.156,31621.61,25.962162,29.487413
1560.png,20363.307,24763.166,29.848236,32.647297
1561.png,21233.172,26153.926,28.885714,31.631645
1562.png,21509.738,26599.285,28.898432,31.826187
1563.png,22453.238,26964.445,27.83666,31.097992
1564.png,21532.078,25604.531,28.467957,31.723331
1565.png,21370.045,25224.732,28.262032,31.27698
1566.png,21449.709,25234.32,28.407167,31.49175
1567.png,21197.498,24886.748,28.595455,31.60085
1568.png,20666.398,24269.477,29.241318,32.28951
1569.png,20422.73,24032.998,29.86291,32.94716
157.png,25737.285,31133.527,25.60505,29.030657
1570.png,20955.55,24595.777,29.05525,32.25755
1571.png,21788.684,25782.521,28.953434,32.24706
1572.png,21484.998,25362.24,28.926342,32.210384
1573.png,22035.195,25824.168,28.412914,31.786968
1574.png,21888.021,25692.512,28.688328,32.080784
1575.png,21730.62,25303.059,28.78476,32.183834
1576.png,21562.424,25033.287,29.044186,32.408108
1577.png,21036.209,24121.578,28.980469,32.153233
1578.png,19655.615,22323.146,30.110935,33.022324
1579.png,19488.389,22281.086,30.371096,33.235764
158.png,24882.635,30530.705,25.951288,29.10299
1580.png,19087.729,21661.809,31.05563,33.975044
1581.png,18438.99,21061.902,32.16349,34.908306
1582.png,18399.355,21225.834,32.20765,34.795567
1583.png,18956.766,22417.73,31.82548,34.526585
1584.png,19139.832,23069.625,32.145496,34.94058
1585.png,19543.875,24033.043,31.76851,34.64672
1586.png,21111.256,27802.201,32.570488,35.91424
1587.png,20834.701,27933.268,33.281296,36.658813
1588.png,21304.637,28845.594,32.962486,36.243446
1589.png,21821.504,29844.873,33.02306,36.384136
159.png,24536.88,30252.025,26.616177,29.824093
1590.png,21414.365,29098.871,33.26245,36.618664
1591.png,22343.508,30559.307,32.667984,36.18762
1592.png,22997.29,31475.074,32.691086,36.43456
1593.png,23822.129,32721.074,32.450626,36.3396
1594.png,25098.643,34218.234,33.304733,38.148552
1595.png,26425.096,34434.195,30.221066,35.67014
1596.png,25848.15,33127.652,29.851643,35.14074
1597.png,31017.668,38446.574,25.3206,30.851336
1598.png,31849.072,38824.258,24.299076,29.630217
1599.png,35253.6,42668.297,23.459118,29.872707
160.png,24594.27,30232.525,26.136358,29.266142
1600.png,33675.83,41544.48,24.67404,30.792587
1601.png,33096.0,40945.605,24.867798,30.83822
1602.png,31671.15,39606.555,26.03847,31.77092
1603.png,27755.717,35609.547,28.021446,32.807648
1604.png,27206.406,35031.78,28.028978,32.570606
1605.png,25994.264,33637.53,28.817266,33.0942
1606.png,26298.746,34454.363,29.560059,33.921726
1607.png,27045.28,34255.73,27.055643,31.383707
1608.png,28298.44,35079.367,25.724018,30.625221
1609.png,28913.613,34853.38,23.710415,27.99957
161.png,25045.113,30399.432,25.738312,28.94811
1610.png,28573.117,34356.008,23.899626,27.9923
1611.png,25398.523,30716.975,25.677864,29.367641
1612.png,25702.72,31037.14,25.330944,28.81332
1613.png,24907.605,30497.293,26.231579,29.509266
1614.png,24059.209,29460.709,27.356003,30.941032
1615.png,24872.115,30425.924,27.075008,30.944975
1616.png,24635.244,30276.94,26.76464,30.013311
1617.png,25066.475,30425.852,26.476267,29.979502
1618.png,22554.422,27303.94,27.035507,29.736057
1619.png,21678.605,26509.018,28.264698,31.175058
162.png,24192.139,29131.336,26.234793,29.418463
1620.png,22325.73,27366.541,27.936142,30.931473
1621.png,22698.076,27913.846,27.611828,30.627274
1622.png,22935.615,28337.025,27.390594,30.49957
1623.png,23551.162,29148.387,27.159445,30.231363
1624.png,23711.238,28457.768,26.66246,30.159105
1625.png,23467.045,28234.129,26.927181,30.28665
1626.png,22459.621,27141.857,27.701494,30.658007
1627.png,21612.742,26189.246,28.862917,31.71886
1628.png,23942.137,29280.387,27.21419,30.299208
1629.png,24488.244,29639.36,26.429739,29.75219
163.png,23952.486,29008.713,26.648464,29.815554
1630.png,23263.87,26995.62,26.168365,29.120728
1631.png,21981.975,25777.383,27.737457,30.865292
1632.png,21226.602,24915.258,28.16022,30.98962
1633.png,20583.012,24023.143,28.582096,31.287165
1634.png,20487.615,24032.74,28.650707,31.15815
1635.png,20409.562,24189.928,29.105564,31.482843
1636.png,20550.537,24955.205,29.827753,32.74267
1637.png,25149.344,32141.973,27.241884,31.105524
1638.png,26669.105,34382.434,26.796556,30.898993
1639.png,27452.86,35522.566,26.574245,30.593916
164.png,23910.596,28655.68,25.963314,28.946007
1640.png,27837.508,35896.043,26.396532,30.420439
1641.png,27971.438,36193.473,26.378143,30.36129
1642.png,27377.605,35519.605,26.868822,30.853474
1643.png,30136.084,37912.742,25.894056,30.799236
1644.png,30229.316,37483.164,25.367245,30.445345
1645.png,29369.377,36449.6,26.076414,31.209219
1646.png,29653.205,36621.39,25.950815,31.020308
1647.png,29934.639,36814.24,24.976389,29.95284
1648.png,29671.486,36344.28,24.835308,30.073061
1649.png,29708.031,36231.566,24.370647,29.542212
165.png,23585.611,28090.318,26.451855,29.536158
1650.png,29616.617,36283.965,24.628696,29.504993
1651.png,30448.906,36976.176,22.93273,27.456364
1652.png,30520.953,36921.7,22.801487,27.403046
1653.png,30636.479,37240.383,23.15556,27.901192
1654.png,29747.986,36143.176,23.64767,28.300434
1655.png,25280.834,30428.799,26.364777,30.271502
1656.png,25023.262,30246.707,26.789589,30.747046
1657.png,23384.523,28160.273,27.731535,31.236425
1658.png,23116.47,27549.139,27.342695,30.478468
1659.png,22626.922,27152.385,27.929527,30.93346
166.png,24203.373,28995.045,26.19676,29.372602
1660.png,22683.121,27228.266,27.683683,30.69341
1661.png,23040.732,27701.723,27.18083,30.228142
1662.png,24509.414,28905.832,25.846622,29.308401
1663.png,22834.594,26771.201,27.291655,30.668242
1664.png,22343.883,26173.162,27.648249,31.100708
1665.png,21016.338,25447.412,28.902,31.698896
1666.png,20328.371,24493.496,29.400316,32.22958
1667.png,20666.463,25056.111,29.169395,31.926365
1668.png,21657.41,26312.719,28.114109,30.903465
1669.png,23296.695,28158.33,27.449135,30.710472
167.png,24009.488,28720.88,26.211098,29.3535
1670.png,23339.691,28115.559,27.387285,30.60591
1671.png,22202.809,26651.756,27.900639,30.81588
1672.png,22111.406,26901.42,28.467705,31.421001
1673.png,22442.646,27433.34,28.269152,31.226309
1674.png,22374.645,27381.588,28.350851,31.354677
1675.png,22340.035,27272.24,28.615965,31.652393
1676.png,22149.414,26991.129,28.351788,31.297611
1677.png,23617.451,29534.447,28.318443,31.570492
1678.png,24271.492,30268.87,27.821281,31.27128
1679.png,25502.695,30959.979,25.985077,29.568825
168.png,23527.84,28534.057,26.660376,29.743587
1680.png,25272.379,30638.191,26.12886,29.708408
1681.png,25152.549,30254.518,26.04711,29.572277
1682.png,25075.83,30039.256,25.96761,29.375648
1683.png,23699.744,28268.297,26.499222,29.773853
1684.png,23919.24,28323.512,26.270187,29.456459
1685.png,22402.916,26484.227,27.535173,30.729515
1686.png,22906.65,26870.572,27.017847,30.155203
1687.png,22636.184,26670.895,27.311764,30.523165
1688.png,23003.664,27275.479,27.296602,30.55071
1689.png,22862.33,27015.783,27.252747,30.503021
169.png,24034.975,29100.678,26.065056,29.199034
1690.png,22457.043,26582.137,27.618525,30.588116
1691.png,21528.533,25779.803,29.339418,32.65039
1692.png,21529.025,25692.104,29.32338,32.566315
1693.png,21914.154,26174.744,29.048317,32.329414
1694.png,21593.648,25901.121,29.788784,33.192505
1695.png,22254.01,26683.447,28.98485,32.562286
1696.png,22204.334,26160.613,28.218102,31.380075
1697.png,21577.438,25488.809,28.954887,32.210285
1698.png,21041.35,24460.475,28.784958,31.581657
1699.png,19569.572,23432.719,31.084036,33.957054
170.png,23688.64,28831.719,26.5542,29.757357
1700.png,19626.156,23534.41,30.687023,33.600624
1701.png,19962.072,24884.025,31.224821,34.24572
1702.png,20786.146,27345.254,31.375057,34.299206
1703.png,23276.324,31433.88,30.909664,34.360184
1704.png,24876.271,33592.48,30.137413,33.670574
1705.png,26412.42,35170.312,29.257168,33.317867
1706.png,27371.635,35822.29,28.352839,32.737732
1707.png,27870.027,35916.613,27.740002,54.295662
1708.png,28337.17,35984.637,26.551462,31.088923
1709.png,28936.512,36438.133,25.893524,30.535557
171.png,24815.682,29639.293,25.127192,28.290524
1710.png,28773.238,36072.36,25.84531,30.274052
1711.png,29339.158,36569.34,25.247847,29.887531
1712.png,28095.215,34612.137,25.206383,29.630318
1713.png,27060.383,33473.246,26.187727,30.634964
1714.png,27910.508,34433.35,25.538065,29.92631
1715.png,28643.664,34742.56,24.87191,29.34825
1716.png,27888.574,33964.156,25.485895,29.904371
1717.png,27317.08,33139.727,25.401085,29.719997
1718.png,26962.371,32491.896,25.302935,29.501715
1719.png,26838.645,32678.826,25.725117,29.966885
172.png,25218.98,30383.438,25.123966,28.219301
1720.png,26618.615,32148.309,25.569176,29.827745
1721.png,25101.107,29859.922,26.452688,30.334755
1722.png,23782.252,28431.518,26.83671,30.142756
1723.png,22471.355,27999.1,29.010645,32.34122
1724.png,23887.531,29875.844,27.658787,30.927315
1725.png,24585.99,30909.713,27.098696,30.411694
1726.png,24679.354,31245.826,27.370222,30.705448
1727.png,24456.285,30986.762,27.610632,31.020199
1728.png,28123.387,34992.234,24.98466,29.001175
1729.png,24255.38,30377.18,28.0829,31.888443
173.png,23790.29,28751.395,26.113409,29.198563
1730.png,23307.633,29250.758,28.91509,32.566704
1731.png,23485.805,29650.986,28.743904,32.407642
1732.png,24325.373,30907.973,28.017895,31.71905
1733.png,24672.316,31394.453,27.831247,31.531616
1734.png,24637.559,31296.15,27.774553,31.354525
1735.png,24946.01,30543.156,26.836424,30.503193
1736.png,24075.953,29551.822,27.441534,31.020153
1737.png,23901.838,29002.21,27.127733,30.61917
1738.png,24074.455,28905.074,26.577152,30.258366
1739.png,24286.799,29169.316,26.411547,29.99271
174.png,24478.588,29532.736,25.754791,28.833956
1740.png,25038.736,30024.477,25.87445,29.34368
1741.png,24168.889,29247.424,27.019306,30.654959
1742.png,24391.521,29516.166,26.620346,30.117432
1743.png,22781.623,27936.984,28.634184,31.989252
1744.png,23370.633,28279.383,28.05706,31.514345
1745.png,23185.082,27830.598,27.662413,30.958738
1746.png,22872.037,27329.799,27.746178,30.922073
1747.png,22565.086,26948.02,27.874529,31.00071
1748.png,21074.3,24668.834,28.7072,31.563128
1749.png,20896.72,24356.62,29.013657,31.997885
175.png,23329.664,28263.178,26.90277,30.029392
1750.png,20691.402,24161.393,29.063143,31.96057
1751.png,20706.326,23989.918,28.668383,31.4961
1752.png,20827.145,24130.873,28.590157,31.467297
1753.png,20631.783,23927.314,29.03947,31.946184
1754.png,20317.11,23707.23,29.21041,32.14225
1755.png,20636.496,24783.1,29.319542,32.290443
1756.png,20696.97,24849.215,29.412468,32.419197
1757.png,21263.002,25756.41,29.445248,32.53669
1758.png,21529.818,25505.947,28.721222,31.689564
1759.png,21266.6,25047.674,28.802639,31.766293
176.png,23441.217,28456.768,26.771759,29.808718
1760.png,20741.305,24346.428,29.1182,32.12112
1761.png,20549.426,23999.969,28.93682,31.779636
1762.png,20676.998,24480.205,29.103308,32.045246
1763.png,21041.996,24998.705,28.813534,31.78261
1764.png,21248.086,25517.531,28.834244,31.849092
1765.png,22393.957,28034.387,28.855825,32.164513
1766.png,24052.125,30673.176,28.339697,31.843653
1767.png,27603.549,35956.137,27.257488,31.310026
1768.png,27585.326,35785.56,27.289146,31.489296
1769.png,28959.791,37446.746,26.605043,31.07991
177.png,24248.064,29698.69,26.54847,29.64977
1770.png,28782.982,36767.664,27.247734,32.147495
1771.png,28680.725,36563.39,27.159916,32.10883
1772.png,28527.432,35240.324,26.114056,31.33524
1773.png,27933.008,34567.344,26.387781,31.402351
1774.png,26221.783,32750.098,27.813961,32.52978
1775.png,26393.79,33136.766,28.105083,32.734646
1776.png,26644.785,33258.19,27.639153,32.400196
1777.png,26336.715,33095.508,27.644278,32.246605
1778.png,26844.33,33545.7,27.22516,31.750628
1779.png,26083.281,32726.914,27.900637,32.469425
178.png,23597.201,28941.309,27.068773,30.262743
1780.png,25884.559,32096.555,27.134142,31.478144
1781.png,25543.52,31820.207,27.305323,31.665226
1782.png,26296.19,32606.55,27.026855,31.464571
1783.png,26362.041,32077.893,25.869728,30.197792
1784.png,25845.463,31304.113,25.871895,29.976437
1785.png,24445.768,29743.602,27.006475,30.867853
1786.png,24294.65,29537.527,27.224434,31.076973
1787.png,23667.93,28871.734,27.660255,31.515343
1788.png,23599.125,29219.754,27.64723,31.45884
1789.png,23456.826,29375.564,27.741974,31.427423
179.png,23630.021,28921.22,27.087975,30.259499
1790.png,23318.182,29791.582,28.857317,32.454052
1791.png,23413.719,29356.555,28.679619,32.292774
1792.png,22930.418,28885.46,28.606308,32.219833
1793.png,21958.594,26846.59,28.604675,31.559692
1794.png,21382.434,25954.174,29.00677,31.845419
1795.png,21285.627,25684.246,28.864862,31.708746
1796.png,21057.371,25339.791,29.734425,32.662277
1797.png,20887.16,25212.584,30.027168,33.03609
1798.png,20945.393,25224.092,29.400637,32.183838
1799.png,21739.578,26228.727,28.850178,31.957584
180.png,23774.941,29088.424,26.943474,30.167503
1800.png,21348.648,25582.652,29.111898,32.120033
1801.png,21456.268,25484.09,28.69392,31.587135
1802.png,20261.814,24323.303,29.603746,32.25414
1803.png,20370.693,24600.96,29.614477,32.26699
1804.png,20698.496,24950.28,29.033205,31.626133
1805.png,20700.537,25076.797,29.304451,31.98762
1806.png,20896.705,25387.996,29.326624,32.1144
1807.png,21722.713,27011.8,29.089575,32.07963
1808.png,22349.719,28024.281,29.094881,32.186405
1809.png,23292.053,29021.238,28.145142,31.371695
181.png,24137.738,29607.016,26.545137,29.666035
1810.png,23570.932,29085.752,27.886984,31.30471
1811.png,23336.96,28172.332,27.583088,30.975397
1812.png,22992.764,27607.795,27.690645,30.95794
1813.png,21586.889,25821.986,28.134233,31.014332
1814.png,25469.502,31498.299,27.187696,31.034967
1815.png,26697.613,32375.19,25.610237,29.834215
1816.png,26662.512,31558.053,24.9321,29.1547
1817.png,26454.697,31136.104,24.394932,28.284876
1818.png,21053.312,24898.434,29.374218,32.597454
1819.png,20404.97,24214.871,30.134892,33.150856
182.png,23713.338,29130.137,26.89293,30.030672
1820.png,20057.39,23775.086,30.239262,33.09324
1821.png,19680.445,23321.373,31.015722,33.87301
1822.png,19487.693,23050.229,31.510345,34.46481
1823.png,19707.533,23274.309,31.235277,34.151207
1824.png,19985.855,23793.904,31.417862,34.43656
1825.png,26122.932,29585.03,23.570332,26.35834
1826.png,22614.266,25652.32,26.0565,28.174072
1827.png,21397.666,24071.814,27.121702,29.129417
1828.png,17959.684,20916.066,33.065445,35.569653
1829.png,17595.057,20510.863,33.41157,35.908123
183.png,24423.213,30626.193,27.01384,30.269478
1830.png,17497.148,20536.756,33.74125,36.24418
1831.png,17664.348,21190.23,33.986862,36.62146
1832.png,19528.172,25457.76,33.448288,36.475914
1833.png,19720.447,25961.314,33.48235,36.54213
1834.png,19743.078,26402.742,34.174706,37.29653
1835.png,19455.557,25861.404,34.198032,37.29972
1836.png,27744.996,38044.477,33.2764,38.798477
1837.png,27832.094,37907.926,32.81962,38.16517
1838.png,26823.533,36805.855,33.780296,39.098076
1839.png,27515.102,37338.355,32.90946,38.548954
184.png,25289.67,32089.889,26.882349,30.145517
1840.png,27558.344,36113.242,30.56413,36.142017
1841.png,25618.85,33396.34,30.052975,34.469902
1842.png,25350.064,32827.965,29.725864,33.978214
1843.png,25546.234,33012.55,29.714708,34.017174
1844.png,25523.078,33290.465,30.151075,34.530697
1845.png,25442.617,32831.07,29.4072,33.681087
1846.png,25566.229,32825.75,29.095963,33.331963
1847.png,25722.2,32419.48,28.3196,32.59965
1848.png,25223.867,31734.236,28.40218,32.676113
1849.png,25638.06,32341.088,28.458967,32.727146
185.png,25268.2,31839.219,26.548439,29.840946
1850.png,25664.111,32291.668,28.384014,32.732758
1851.png,27186.598,33606.523,27.128595,31.640787
1852.png,26621.66,32968.06,27.395807,31.838825
1853.png,26154.957,32693.352,28.024384,32.501957
1854.png,27880.537,34367.848,26.340494,30.783308
1855.png,27693.793,34044.492,25.94464,30.24928
1856.png,26316.318,32184.547,26.047562,30.168562
1857.png,26541.924,32284.031,25.660028,29.908733
1858.png,26287.65,31795.537,25.690495,29.933153
1859.png,26331.928,31975.078,25.982733,30.190426
186.png,26335.652,32914.348,26.146118,29.797215
1860.png,26062.453,31569.305,25.89866,30.112087
1861.png,26136.26,31585.16,25.78372,29.810057
1862.png,25829.826,31062.105,25.73369,29.702345
1863.png,25343.889,30730.111,26.381618,30.21648
1864.png,24744.854,30215.602,27.27187,31.138218
1865.png,24756.555,29648.803,26.503994,29.987843
1866.png,23848.406,28500.994,26.8075,30.10705
1867.png,23434.248,27943.775,26.955635,30.25467
1868.png,22609.87,27483.63,28.687532,32.06383
1869.png,21882.217,26876.385,29.288334,32.459286
187.png,26890.055,33432.484,26.204063,30.230404
1870.png,22853.328,28380.178,28.211779,31.279247
1871.png,22892.602,28463.78,28.46021,31.729973
1872.png,24011.326,29957.326,27.090574,30.41658
1873.png,24749.568,30922.033,27.056389,30.645994
1874.png,23536.129,28788.424,27.281555,30.509583
1875.png,23525.621,28861.217,27.286228,30.447998
1876.png,22811.572,28041.67,27.934853,31.067387
1877.png,22360.639,27662.582,28.23055,31.189234
1878.png,22319.867,27460.271,28.606197,31.605589
1879.png,22554.734,27873.146,28.586906,31.69914
188.png,27009.77,33274.25,25.740602,29.769136
1880.png,23934.832,29475.709,27.302391,30.517576
1881.png,23975.375,29541.43,27.457216,30.815813
1882.png,24212.99,29233.264,26.958067,30.357431
1883.png,23862.453,28682.488,26.941927,30.33586
1884.png,22618.697,26924.676,27.275496,30.367222
1885.png,22250.086,26502.275,27.289776,30.176052
1886.png,21830.885,25895.61,27.613344,30.431202
1887.png,21286.914,25023.91,27.8148,30.520996
1888.png,21829.453,25967.662,27.942745,30.804121
1889.png,21924.666,26218.373,27.939089,30.769295
189.png,26819.502,33008.457,25.992622,30.047457
1890.png,21809.646,26170.89,28.252241,31.182734
1891.png,22294.307,26966.01,28.381319,31.39959
1892.png,22488.168,27284.725,28.312435,31.474722
1893.png,24629.742,30005.465,26.926464,30.426626
1894.png,23436.824,28049.072,26.97583,30.172491
1895.png,22499.695,26799.473,27.257591,30.211039
1896.png,22633.857,27448.355,27.693958,30.964226
1897.png,22521.605,27266.79,27.743807,31.024261
1898.png,21685.346,27322.537,29.738981,32.91876
1899.png,22550.512,27282.557,28.104431,31.213058
190.png,27388.549,33158.34,25.379843,29.503752
1900.png,21429.717,25359.584,28.819445,31.74775
1901.png,21305.568,25266.309,28.917639,31.788275
1902.png,20746.406,24307.783,29.204536,31.982965
1903.png,21810.588,25557.38,28.362848,31.16946
1904.png,21923.398,25480.52,27.596327,30.210653
1905.png,21483.865,25096.52,28.143044,30.850847
1906.png,22539.666,26369.873,26.773794,29.295725
1907.png,22599.031,26394.217,26.577286,29.039804
1908.png,22649.398,26524.434,26.678738,29.174513
1909.png,21788.783,25785.564,27.56568,30.185057
191.png,27235.719,33150.055,25.462553,29.448355
1910.png,22179.78,26617.59,28.141756,31.41865
1911.png,22027.771,26410.152,28.211561,31.356947
1912.png,22042.256,26298.459,27.919617,31.004616
1913.png,21716.693,26010.39,28.31484,31.2308
1914.png,21162.305,25716.367,28.744993,31.619884
1915.png,21408.287,26471.053,28.925692,31.944715
1916.png,23062.236,29177.01,28.045177,31.1458
1917.png,25051.22,31310.428,27.190596,30.782207
1918.png,24948.459,31009.262,27.179008,30.762619
1919.png,23871.422,29580.953,27.80994,31.146694
192.png,26859.508,32578.64,25.51953,29.533762
1920.png,22908.133,28415.717,28.571579,31.808191
1921.png,22552.582,27947.959,28.877123,32.105907
1922.png,22477.973,27958.852,29.017242,32.233414
1923.png,22846.89,28369.014,28.634403,31.732769
1924.png,23089.938,28527.307,29.230312,32.646732
1925.png,22983.145,28310.85,29.37708,32.80691
1926.png,23055.922,27919.7,28.61951,32.065224
1927.png,23089.717,27640.402,27.894985,31.251549
